activity_id,customer_id,activity_date,activity_type,sales_rep,duration_minutes,outcome,next_steps
ACT_CUST_0042_1,CUST_0042,2023-04-21,Proposal Sent,rep_4,54,Negative,Schedule demo
ACT_CUST_0042_2,CUST_0042,2023-03-19,Closing Call,rep_4,119,Positive,Budget approval
ACT_CUST_0042_3,CUST_0042,2023-04-09,Contract Review,rep_4,97,Neutral,Schedule demo
ACT_CUST_0042_4,CUST_0042,2023-03-30,Proposal Sent,rep_4,89,Negative,Final approval
ACT_CUST_0042_5,CUST_0042,2023-03-09,Proposal Sent,rep_4,99,Positive,Contract terms
ACT_CUST_0042_6,CUST_0042,2023-04-06,Contract Review,rep_4,93,Positive,Send proposal
ACT_CUST_0042_7,CUST_0042,2023-03-28,Closing Call,rep_4,55,Positive,Final approval
ACT_CUST_0042_8,CUST_0042,2023-04-07,Contract Review,rep_4,106,Negative,Technical review
ACT_CUST_0042_9,CUST_0042,2023-03-17,Negotiation,rep_4,16,Neutral,Contract terms
ACT_CUST_0042_10,CUST_0042,2023-04-17,Proposal Sent,rep_4,52,Positive,Contract terms
ACT_CUST_0042_11,CUST_0042,2023-03-14,Demo,rep_4,105,Positive,Technical review
ACT_CUST_0043_1,CUST_0043,2022-12-21,Contract Review,rep_1,104,Positive,Final approval
ACT_CUST_0043_2,CUST_0043,2022-12-25,Closing Call,rep_1,63,Positive,Budget approval
ACT_CUST_0043_3,CUST_0043,2023-01-05,Proposal Sent,rep_1,99,Positive,Send proposal
ACT_CUST_0043_4,CUST_0043,2022-12-19,Negotiation,rep_1,64,Neutral,Technical review
ACT_CUST_0043_5,CUST_0043,2022-12-30,Proposal Sent,rep_1,51,Negative,Final approval
ACT_CUST_0043_6,CUST_0043,2022-12-16,Proposal Sent,rep_1,16,Positive,Schedule demo
ACT_CUST_0043_7,CUST_0043,2022-12-16,Closing Call,rep_1,77,Neutral,Send proposal
ACT_CUST_0044_1,CUST_0044,2023-08-07,Closing Call,rep_14,92,Negative,Contract terms
ACT_CUST_0044_2,CUST_0044,2023-07-24,Contract Review,rep_14,80,Positive,Budget approval
ACT_CUST_0044_3,CUST_0044,2023-08-03,Follow-up Call,rep_14,43,Positive,Contract terms
ACT_CUST_0044_4,CUST_0044,2023-07-16,Negotiation,rep_14,78,Neutral,Send proposal
ACT_CUST_0044_5,CUST_0044,2023-08-19,Negotiation,rep_14,49,Positive,Contract terms
ACT_CUST_0045_1,CUST_0045,2022-04-13,Negotiation,rep_2,76,Neutral,Schedule demo
ACT_CUST_0045_2,CUST_0045,2022-06-05,Contract Review,rep_2,103,Positive,Final approval
ACT_CUST_0045_3,CUST_0045,2022-05-31,Follow-up Call,rep_2,74,Positive,Contract terms
ACT_CUST_0045_4,CUST_0045,2022-06-08,Demo,rep_2,46,Positive,Final approval
ACT_CUST_0045_5,CUST_0045,2022-06-13,Closing Call,rep_2,24,Neutral,Contract terms
ACT_CUST_0045_6,CUST_0045,2022-06-05,Follow-up Call,rep_2,93,Positive,Technical review
ACT_CUST_0045_7,CUST_0045,2022-05-31,Demo,rep_2,75,Positive,Budget approval
ACT_CUST_0045_8,CUST_0045,2022-06-04,Closing Call,rep_2,57,Positive,Technical review
ACT_CUST_0046_1,CUST_0046,2023-04-23,Negotiation,rep_2,110,Positive,Contract terms
ACT_CUST_0046_2,CUST_0046,2023-04-02,Demo,rep_2,95,Positive,Send proposal
ACT_CUST_0046_3,CUST_0046,2023-04-17,Demo,rep_2,99,Negative,Final approval
ACT_CUST_0046_4,CUST_0046,2023-04-20,Demo,rep_2,51,Positive,Send proposal
ACT_CUST_0046_5,CUST_0046,2023-04-14,Demo,rep_2,115,Positive,Send proposal
ACT_CUST_0047_1,CUST_0047,2022-07-22,Demo,rep_9,109,Positive,Send proposal
ACT_CUST_0047_2,CUST_0047,2022-08-24,Closing Call,rep_9,34,Neutral,Technical review
ACT_CUST_0047_3,CUST_0047,2022-07-15,Follow-up Call,rep_9,115,Neutral,Budget approval
ACT_CUST_0047_4,CUST_0047,2022-07-15,Negotiation,rep_9,19,Positive,Schedule demo
ACT_CUST_0047_5,CUST_0047,2022-07-12,Negotiation,rep_9,120,Positive,Budget approval
ACT_CUST_0047_6,CUST_0047,2022-08-07,Contract Review,rep_9,45,Neutral,Final approval
ACT_CUST_0047_7,CUST_0047,2022-08-28,Proposal Sent,rep_9,41,Positive,Technical review
ACT_CUST_0048_1,CUST_0048,2023-02-04,Proposal Sent,rep_4,74,Positive,Technical review
ACT_CUST_0048_2,CUST_0048,2023-02-25,Closing Call,rep_4,111,Negative,Send proposal
ACT_CUST_0048_3,CUST_0048,2023-02-20,Closing Call,rep_4,105,Positive,Technical review
ACT_CUST_0048_4,CUST_0048,2023-02-09,Negotiation,rep_4,70,Positive,Budget approval
ACT_CUST_0048_5,CUST_0048,2023-02-20,Closing Call,rep_4,55,Negative,Final approval
ACT_CUST_0048_6,CUST_0048,2023-02-03,Demo,rep_4,83,Neutral,Budget approval
ACT_CUST_0048_7,CUST_0048,2023-03-03,Closing Call,rep_4,49,Positive,Technical review
ACT_CUST_0049_1,CUST_0049,2022-11-11,Negotiation,rep_9,65,Positive,Final approval
ACT_CUST_0049_2,CUST_0049,2022-11-20,Proposal Sent,rep_9,108,Neutral,Send proposal
ACT_CUST_0049_3,CUST_0049,2022-10-29,Follow-up Call,rep_9,101,Neutral,Send proposal
ACT_CUST_0049_4,CUST_0049,2022-10-09,Negotiation,rep_9,16,Neutral,Schedule demo
ACT_CUST_0050_1,CUST_0050,2022-01-26,Demo,rep_4,102,Positive,Send proposal
ACT_CUST_0050_2,CUST_0050,2022-01-14,Follow-up Call,rep_4,39,Positive,Contract terms
ACT_CUST_0050_3,CUST_0050,2022-01-05,Demo,rep_4,91,Neutral,Send proposal
ACT_CUST_0050_4,CUST_0050,2022-01-30,Closing Call,rep_4,30,Neutral,Schedule demo
ACT_CUST_0050_5,CUST_0050,2022-01-05,Negotiation,rep_4,31,Positive,Final approval
ACT_CUST_0050_6,CUST_0050,2022-01-28,Proposal Sent,rep_4,29,Neutral,Technical review
ACT_CUST_0050_7,CUST_0050,2022-01-15,Contract Review,rep_4,99,Negative,Final approval
ACT_CUST_0050_8,CUST_0050,2022-01-23,Follow-up Call,rep_4,113,Positive,Final approval
ACT_CUST_0050_9,CUST_0050,2022-01-16,Follow-up Call,rep_4,35,Neutral,Technical review
ACT_CUST_0051_1,CUST_0051,2023-02-26,Follow-up Call,rep_13,22,Positive,Technical review
ACT_CUST_0051_2,CUST_0051,2023-02-06,Contract Review,rep_13,23,Positive,Send proposal
ACT_CUST_0051_3,CUST_0051,2023-03-20,Contract Review,rep_13,37,Neutral,Schedule demo
ACT_CUST_0052_1,CUST_0052,2023-05-09,Negotiation,rep_14,97,Positive,Budget approval
ACT_CUST_0052_2,CUST_0052,2023-06-02,Follow-up Call,rep_14,28,Positive,Schedule demo
ACT_CUST_0052_3,CUST_0052,2023-05-26,Closing Call,rep_14,47,Neutral,Schedule demo
ACT_CUST_0052_4,CUST_0052,2023-05-23,Proposal Sent,rep_14,98,Neutral,Schedule demo
ACT_CUST_0052_5,CUST_0052,2023-05-31,Contract Review,rep_14,49,Positive,Technical review
ACT_CUST_0052_6,CUST_0052,2023-05-17,Negotiation,rep_14,15,Positive,Budget approval
ACT_CUST_0052_7,CUST_0052,2023-05-22,Contract Review,rep_14,66,Neutral,Schedule demo
ACT_CUST_0052_8,CUST_0052,2023-05-25,Proposal Sent,rep_14,15,Positive,Final approval
ACT_CUST_0052_9,CUST_0052,2023-06-05,Contract Review,rep_14,30,Positive,Technical review
ACT_CUST_0052_10,CUST_0052,2023-05-15,Closing Call,rep_14,53,Positive,Final approval
ACT_CUST_0052_11,CUST_0052,2023-05-30,Demo,rep_14,61,Positive,Technical review
ACT_CUST_0053_1,CUST_0053,2022-02-07,Proposal Sent,rep_10,37,Positive,Budget approval
ACT_CUST_0053_2,CUST_0053,2022-02-08,Proposal Sent,rep_10,53,Neutral,Schedule demo
ACT_CUST_0053_3,CUST_0053,2022-02-06,Closing Call,rep_10,60,Positive,Final approval
ACT_CUST_0053_4,CUST_0053,2022-01-28,Closing Call,rep_10,39,Positive,Send proposal
ACT_CUST_0053_5,CUST_0053,2022-01-08,Closing Call,rep_10,90,Positive,Budget approval
ACT_CUST_0053_6,CUST_0053,2022-01-10,Negotiation,rep_10,97,Positive,Contract terms
ACT_CUST_0053_7,CUST_0053,2022-01-28,Demo,rep_10,19,Positive,Technical review
ACT_CUST_0053_8,CUST_0053,2022-01-09,Contract Review,rep_10,30,Positive,Final approval
ACT_CUST_0053_9,CUST_0053,2022-02-08,Negotiation,rep_10,73,Negative,Contract terms
ACT_CUST_0053_10,CUST_0053,2022-01-14,Closing Call,rep_10,89,Positive,Schedule demo
ACT_CUST_0054_1,CUST_0054,2023-06-27,Demo,rep_16,75,Negative,Contract terms
ACT_CUST_0054_2,CUST_0054,2023-05-29,Proposal Sent,rep_16,104,Neutral,Schedule demo
ACT_CUST_0054_3,CUST_0054,2023-06-04,Closing Call,rep_16,21,Negative,Schedule demo
ACT_CUST_0054_4,CUST_0054,2023-06-18,Negotiation,rep_16,36,Neutral,Schedule demo
ACT_CUST_0054_5,CUST_0054,2023-06-01,Demo,rep_16,78,Positive,Contract terms
ACT_CUST_0055_1,CUST_0055,2022-12-27,Follow-up Call,rep_7,118,Neutral,Final approval
ACT_CUST_0055_2,CUST_0055,2023-01-08,Contract Review,rep_7,56,Positive,Final approval
ACT_CUST_0055_3,CUST_0055,2023-01-03,Negotiation,rep_7,32,Positive,Send proposal
ACT_CUST_0055_4,CUST_0055,2023-01-13,Demo,rep_7,90,Positive,Schedule demo
ACT_CUST_0056_1,CUST_0056,2022-09-11,Contract Review,rep_5,36,Neutral,Contract terms
ACT_CUST_0056_2,CUST_0056,2022-08-14,Contract Review,rep_5,46,Negative,Schedule demo
ACT_CUST_0056_3,CUST_0056,2022-08-12,Demo,rep_5,116,Neutral,Contract terms
ACT_CUST_0056_4,CUST_0056,2022-08-24,Proposal Sent,rep_5,17,Neutral,Schedule demo
ACT_CUST_0056_5,CUST_0056,2022-08-06,Demo,rep_5,37,Negative,Final approval
ACT_CUST_0056_6,CUST_0056,2022-09-06,Negotiation,rep_5,51,Positive,Budget approval
ACT_CUST_0056_7,CUST_0056,2022-09-08,Proposal Sent,rep_5,41,Positive,Technical review
ACT_CUST_0057_1,CUST_0057,2023-03-21,Proposal Sent,rep_14,93,Neutral,Contract terms
ACT_CUST_0057_2,CUST_0057,2023-03-15,Closing Call,rep_14,78,Neutral,Schedule demo
ACT_CUST_0057_3,CUST_0057,2023-04-27,Follow-up Call,rep_14,59,Positive,Contract terms
ACT_CUST_0057_4,CUST_0057,2023-03-20,Proposal Sent,rep_14,30,Negative,Schedule demo
ACT_CUST_0057_5,CUST_0057,2023-04-27,Follow-up Call,rep_14,112,Negative,Contract terms
ACT_CUST_0057_6,CUST_0057,2023-03-19,Contract Review,rep_14,113,Neutral,Send proposal
ACT_CUST_0057_7,CUST_0057,2023-03-24,Demo,rep_14,39,Positive,Send proposal
ACT_CUST_0057_8,CUST_0057,2023-04-13,Contract Review,rep_14,37,Positive,Schedule demo
ACT_CUST_0057_9,CUST_0057,2023-03-03,Closing Call,rep_14,61,Positive,Budget approval
ACT_CUST_0057_10,CUST_0057,2023-03-22,Follow-up Call,rep_14,93,Neutral,Budget approval
ACT_CUST_0058_1,CUST_0058,2023-01-07,Proposal Sent,rep_2,35,Neutral,Budget approval
ACT_CUST_0058_2,CUST_0058,2023-01-05,Demo,rep_2,24,Neutral,Final approval
ACT_CUST_0058_3,CUST_0058,2023-01-02,Negotiation,rep_2,89,Positive,Send proposal
ACT_CUST_0058_4,CUST_0058,2022-12-27,Proposal Sent,rep_2,114,Positive,Send proposal
ACT_CUST_0059_1,CUST_0059,2022-02-06,Contract Review,rep_14,43,Positive,Contract terms
ACT_CUST_0059_2,CUST_0059,2022-02-20,Demo,rep_14,70,Positive,Contract terms
ACT_CUST_0059_3,CUST_0059,2022-02-19,Proposal Sent,rep_14,64,Positive,Budget approval
ACT_CUST_0059_4,CUST_0059,2022-03-03,Proposal Sent,rep_14,95,Positive,Technical review
ACT_CUST_0059_5,CUST_0059,2022-02-06,Follow-up Call,rep_14,31,Positive,Contract terms
ACT_CUST_0059_6,CUST_0059,2022-01-30,Follow-up Call,rep_14,32,Positive,Budget approval
ACT_CUST_0060_1,CUST_0060,2023-11-20,Proposal Sent,rep_6,52,Neutral,Final approval
ACT_CUST_0060_2,CUST_0060,2023-11-03,Negotiation,rep_6,85,Neutral,Schedule demo
ACT_CUST_0060_3,CUST_0060,2023-11-26,Negotiation,rep_6,77,Neutral,Send proposal
ACT_CUST_0060_4,CUST_0060,2023-12-14,Contract Review,rep_6,74,Positive,Final approval
ACT_CUST_0060_5,CUST_0060,2023-11-28,Closing Call,rep_6,46,Positive,Budget approval
ACT_CUST_0060_6,CUST_0060,2023-12-13,Proposal Sent,rep_6,90,Negative,Contract terms
ACT_CUST_0060_7,CUST_0060,2023-10-18,Contract Review,rep_6,20,Positive,Budget approval
ACT_CUST_0060_8,CUST_0060,2023-12-05,Demo,rep_6,69,Positive,Budget approval
ACT_CUST_0060_9,CUST_0060,2023-10-27,Contract Review,rep_6,78,Positive,Contract terms
ACT_CUST_0061_1,CUST_0061,2022-12-29,Proposal Sent,rep_14,60,Positive,Final approval
ACT_CUST_0061_2,CUST_0061,2022-12-16,Demo,rep_14,76,Neutral,Send proposal
ACT_CUST_0061_3,CUST_0061,2023-02-14,Contract Review,rep_14,88,Neutral,Schedule demo
ACT_CUST_0062_1,CUST_0062,2023-02-18,Proposal Sent,rep_5,116,Neutral,Final approval
ACT_CUST_0062_2,CUST_0062,2023-02-24,Closing Call,rep_5,96,Positive,Final approval
ACT_CUST_0062_3,CUST_0062,2023-01-16,Contract Review,rep_5,103,Positive,Schedule demo
ACT_CUST_0062_4,CUST_0062,2023-02-07,Contract Review,rep_5,111,Positive,Contract terms
ACT_CUST_0062_5,CUST_0062,2023-03-03,Negotiation,rep_5,116,Positive,Final approval
ACT_CUST_0062_6,CUST_0062,2023-01-17,Negotiation,rep_5,57,Neutral,Schedule demo
ACT_CUST_0062_7,CUST_0062,2023-02-28,Closing Call,rep_5,61,Neutral,Schedule demo
ACT_CUST_0062_8,CUST_0062,2023-02-16,Follow-up Call,rep_5,74,Neutral,Technical review
ACT_CUST_0062_9,CUST_0062,2023-02-14,Proposal Sent,rep_5,97,Positive,Schedule demo
ACT_CUST_0062_10,CUST_0062,2023-03-05,Closing Call,rep_5,114,Positive,Technical review
ACT_CUST_0063_1,CUST_0063,2023-05-06,Contract Review,rep_4,109,Negative,Contract terms
ACT_CUST_0063_2,CUST_0063,2023-05-17,Closing Call,rep_4,41,Neutral,Send proposal
ACT_CUST_0063_3,CUST_0063,2023-04-20,Follow-up Call,rep_4,49,Positive,Budget approval
ACT_CUST_0063_4,CUST_0063,2023-04-18,Demo,rep_4,23,Positive,Budget approval
ACT_CUST_0063_5,CUST_0063,2023-04-28,Negotiation,rep_4,82,Neutral,Budget approval
ACT_CUST_0063_6,CUST_0063,2023-05-09,Negotiation,rep_4,101,Neutral,Technical review
ACT_CUST_0063_7,CUST_0063,2023-04-26,Negotiation,rep_4,62,Neutral,Final approval
ACT_CUST_0063_8,CUST_0063,2023-05-14,Demo,rep_4,39,Neutral,Budget approval
ACT_CUST_0063_9,CUST_0063,2023-04-09,Demo,rep_4,65,Neutral,Technical review
ACT_CUST_0063_10,CUST_0063,2023-04-08,Demo,rep_4,36,Positive,Final approval
ACT_CUST_0063_11,CUST_0063,2023-04-12,Contract Review,rep_4,34,Neutral,Contract terms
ACT_CUST_0064_1,CUST_0064,2023-08-05,Closing Call,rep_10,84,Negative,Budget approval
ACT_CUST_0064_2,CUST_0064,2023-07-29,Contract Review,rep_10,71,Neutral,Schedule demo
ACT_CUST_0064_3,CUST_0064,2023-07-24,Proposal Sent,rep_10,23,Positive,Send proposal
ACT_CUST_0065_1,CUST_0065,2023-12-20,Negotiation,rep_11,58,Neutral,Technical review
ACT_CUST_0065_2,CUST_0065,2023-12-28,Negotiation,rep_11,100,Neutral,Contract terms
ACT_CUST_0065_3,CUST_0065,2023-12-24,Contract Review,rep_11,53,Positive,Technical review
ACT_CUST_0065_4,CUST_0065,2023-11-27,Follow-up Call,rep_11,44,Positive,Technical review
ACT_CUST_0065_5,CUST_0065,2024-01-24,Demo,rep_11,33,Positive,Budget approval
ACT_CUST_0065_6,CUST_0065,2023-11-27,Negotiation,rep_11,35,Neutral,Technical review
ACT_CUST_0065_7,CUST_0065,2023-11-28,Proposal Sent,rep_11,105,Neutral,Final approval
ACT_CUST_0065_8,CUST_0065,2024-01-27,Proposal Sent,rep_11,35,Positive,Schedule demo
ACT_CUST_0065_9,CUST_0065,2023-12-11,Negotiation,rep_11,31,Positive,Technical review
ACT_CUST_0065_10,CUST_0065,2023-11-28,Proposal Sent,rep_11,86,Neutral,Final approval
ACT_CUST_0065_11,CUST_0065,2023-12-11,Follow-up Call,rep_11,33,Positive,Contract terms
ACT_CUST_0066_1,CUST_0066,2022-12-09,Demo,rep_10,66,Negative,Send proposal
ACT_CUST_0066_2,CUST_0066,2022-12-26,Follow-up Call,rep_10,34,Positive,Final approval
ACT_CUST_0066_3,CUST_0066,2022-12-30,Negotiation,rep_10,57,Neutral,Technical review
ACT_CUST_0066_4,CUST_0066,2022-12-27,Follow-up Call,rep_10,111,Negative,Contract terms
ACT_CUST_0066_5,CUST_0066,2023-01-05,Proposal Sent,rep_10,117,Positive,Budget approval
ACT_CUST_0066_6,CUST_0066,2022-12-20,Closing Call,rep_10,29,Neutral,Schedule demo
ACT_CUST_0066_7,CUST_0066,2022-12-10,Closing Call,rep_10,85,Positive,Schedule demo
ACT_CUST_0066_8,CUST_0066,2022-12-23,Negotiation,rep_10,43,Positive,Schedule demo
ACT_CUST_0066_9,CUST_0066,2022-12-19,Demo,rep_10,92,Neutral,Contract terms
ACT_CUST_0066_10,CUST_0066,2022-12-29,Proposal Sent,rep_10,115,Negative,Technical review
ACT_CUST_0066_11,CUST_0066,2022-12-13,Demo,rep_10,25,Positive,Budget approval
ACT_CUST_0067_1,CUST_0067,2023-11-01,Proposal Sent,rep_17,77,Positive,Contract terms
ACT_CUST_0067_2,CUST_0067,2023-11-12,Demo,rep_17,100,Positive,Send proposal
ACT_CUST_0067_3,CUST_0067,2023-12-02,Contract Review,rep_17,62,Positive,Schedule demo
ACT_CUST_0067_4,CUST_0067,2023-10-21,Follow-up Call,rep_17,59,Positive,Budget approval
ACT_CUST_0068_1,CUST_0068,2022-08-21,Closing Call,rep_3,71,Neutral,Budget approval
ACT_CUST_0068_2,CUST_0068,2022-10-18,Contract Review,rep_3,51,Positive,Final approval
ACT_CUST_0068_3,CUST_0068,2022-09-11,Closing Call,rep_3,68,Positive,Contract terms
ACT_CUST_0068_4,CUST_0068,2022-09-28,Demo,rep_3,33,Positive,Budget approval
ACT_CUST_0068_5,CUST_0068,2022-10-24,Negotiation,rep_3,57,Positive,Contract terms
ACT_CUST_0068_6,CUST_0068,2022-10-13,Contract Review,rep_3,26,Positive,Final approval
ACT_CUST_0068_7,CUST_0068,2022-08-27,Contract Review,rep_3,37,Positive,Final approval
ACT_CUST_0068_8,CUST_0068,2022-09-25,Proposal Sent,rep_3,40,Positive,Budget approval
ACT_CUST_0068_9,CUST_0068,2022-08-29,Negotiation,rep_3,77,Positive,Technical review
ACT_CUST_0068_10,CUST_0068,2022-10-21,Negotiation,rep_3,53,Positive,Final approval
ACT_CUST_0068_11,CUST_0068,2022-09-14,Proposal Sent,rep_3,18,Neutral,Send proposal
ACT_CUST_0069_1,CUST_0069,2022-06-06,Closing Call,rep_16,100,Neutral,Budget approval
ACT_CUST_0069_2,CUST_0069,2022-06-08,Contract Review,rep_16,103,Neutral,Schedule demo
ACT_CUST_0069_3,CUST_0069,2022-06-05,Follow-up Call,rep_16,78,Negative,Schedule demo
ACT_CUST_0069_4,CUST_0069,2022-06-29,Closing Call,rep_16,61,Positive,Contract terms
ACT_CUST_0069_5,CUST_0069,2022-06-21,Follow-up Call,rep_16,95,Neutral,Final approval
ACT_CUST_0069_6,CUST_0069,2022-07-09,Demo,rep_16,62,Positive,Contract terms
ACT_CUST_0069_7,CUST_0069,2022-05-31,Follow-up Call,rep_16,35,Positive,Send proposal
ACT_CUST_0070_1,CUST_0070,2024-01-18,Proposal Sent,rep_5,21,Positive,Budget approval
ACT_CUST_0070_2,CUST_0070,2024-01-18,Demo,rep_5,52,Positive,Final approval
ACT_CUST_0070_3,CUST_0070,2023-12-22,Negotiation,rep_5,39,Neutral,Send proposal
ACT_CUST_0070_4,CUST_0070,2023-12-24,Negotiation,rep_5,111,Positive,Technical review
ACT_CUST_0070_5,CUST_0070,2024-01-14,Closing Call,rep_5,117,Positive,Final approval
ACT_CUST_0070_6,CUST_0070,2024-01-19,Demo,rep_5,83,Positive,Send proposal
ACT_CUST_0070_7,CUST_0070,2023-12-16,Proposal Sent,rep_5,81,Positive,Budget approval
ACT_CUST_0070_8,CUST_0070,2024-01-24,Follow-up Call,rep_5,35,Positive,Send proposal
ACT_CUST_0070_9,CUST_0070,2024-02-01,Proposal Sent,rep_5,39,Neutral,Contract terms
ACT_CUST_0070_10,CUST_0070,2023-12-26,Contract Review,rep_5,73,Negative,Schedule demo
ACT_CUST_0071_1,CUST_0071,2022-07-15,Follow-up Call,rep_1,54,Neutral,Send proposal
ACT_CUST_0071_2,CUST_0071,2022-08-17,Contract Review,rep_1,91,Positive,Technical review
ACT_CUST_0071_3,CUST_0071,2022-06-15,Closing Call,rep_1,53,Positive,Schedule demo
ACT_CUST_0071_4,CUST_0071,2022-06-20,Proposal Sent,rep_1,103,Positive,Send proposal
ACT_CUST_0071_5,CUST_0071,2022-06-28,Proposal Sent,rep_1,41,Positive,Schedule demo
ACT_CUST_0072_1,CUST_0072,2022-11-26,Contract Review,rep_3,111,Positive,Send proposal
ACT_CUST_0072_2,CUST_0072,2022-12-05,Demo,rep_3,116,Neutral,Contract terms
ACT_CUST_0072_3,CUST_0072,2022-11-30,Contract Review,rep_3,30,Negative,Schedule demo
ACT_CUST_0072_4,CUST_0072,2022-12-01,Follow-up Call,rep_3,100,Positive,Schedule demo
ACT_CUST_0073_1,CUST_0073,2023-02-05,Negotiation,rep_20,40,Positive,Technical review
ACT_CUST_0073_2,CUST_0073,2023-01-19,Demo,rep_20,33,Neutral,Technical review
ACT_CUST_0073_3,CUST_0073,2023-03-14,Follow-up Call,rep_20,60,Positive,Contract terms
ACT_CUST_0073_4,CUST_0073,2023-04-02,Closing Call,rep_20,93,Positive,Contract terms
ACT_CUST_0074_1,CUST_0074,2022-10-16,Negotiation,rep_19,42,Neutral,Technical review
ACT_CUST_0074_2,CUST_0074,2022-10-24,Negotiation,rep_19,15,Negative,Schedule demo
ACT_CUST_0074_3,CUST_0074,2022-10-26,Negotiation,rep_19,105,Positive,Final approval
ACT_CUST_0074_4,CUST_0074,2022-11-13,Proposal Sent,rep_19,71,Neutral,Schedule demo
ACT_CUST_0075_1,CUST_0075,2022-12-18,Proposal Sent,rep_13,80,Positive,Schedule demo
ACT_CUST_0075_2,CUST_0075,2023-01-03,Follow-up Call,rep_13,30,Positive,Contract terms
ACT_CUST_0075_3,CUST_0075,2022-12-04,Contract Review,rep_13,112,Positive,Technical review
ACT_CUST_0075_4,CUST_0075,2022-12-25,Closing Call,rep_13,20,Positive,Budget approval
ACT_CUST_0075_5,CUST_0075,2022-12-03,Contract Review,rep_13,51,Positive,Final approval
ACT_CUST_0075_6,CUST_0075,2022-12-13,Closing Call,rep_13,71,Positive,Budget approval
ACT_CUST_0075_7,CUST_0075,2022-12-12,Contract Review,rep_13,39,Neutral,Budget approval
ACT_CUST_0075_8,CUST_0075,2022-12-30,Follow-up Call,rep_13,37,Positive,Final approval
ACT_CUST_0076_1,CUST_0076,2023-11-12,Negotiation,rep_13,99,Neutral,Schedule demo
ACT_CUST_0076_2,CUST_0076,2023-10-14,Contract Review,rep_13,66,Neutral,Schedule demo
ACT_CUST_0076_3,CUST_0076,2023-10-17,Demo,rep_13,61,Negative,Technical review
ACT_CUST_0076_4,CUST_0076,2023-10-20,Negotiation,rep_13,66,Positive,Budget approval
ACT_CUST_0077_1,CUST_0077,2023-03-22,Closing Call,rep_9,113,Positive,Technical review
ACT_CUST_0077_2,CUST_0077,2023-03-21,Closing Call,rep_9,66,Positive,Final approval
ACT_CUST_0077_3,CUST_0077,2023-03-06,Contract Review,rep_9,77,Positive,Send proposal
ACT_CUST_0077_4,CUST_0077,2023-03-22,Contract Review,rep_9,28,Positive,Budget approval
ACT_CUST_0077_5,CUST_0077,2023-02-24,Proposal Sent,rep_9,95,Negative,Schedule demo
ACT_CUST_0077_6,CUST_0077,2023-01-16,Closing Call,rep_9,21,Neutral,Budget approval
ACT_CUST_0077_7,CUST_0077,2023-03-13,Demo,rep_9,37,Positive,Final approval
ACT_CUST_0077_8,CUST_0077,2023-02-07,Proposal Sent,rep_9,53,Neutral,Schedule demo
ACT_CUST_0077_9,CUST_0077,2023-03-21,Demo,rep_9,99,Neutral,Budget approval
ACT_CUST_0077_10,CUST_0077,2023-02-21,Proposal Sent,rep_9,52,Neutral,Budget approval
ACT_CUST_0078_1,CUST_0078,2022-10-06,Negotiation,rep_18,84,Positive,Schedule demo
ACT_CUST_0078_2,CUST_0078,2022-10-14,Demo,rep_18,64,Positive,Budget approval
ACT_CUST_0078_3,CUST_0078,2022-10-15,Contract Review,rep_18,19,Positive,Contract terms
ACT_CUST_0078_4,CUST_0078,2022-10-02,Closing Call,rep_18,36,Positive,Send proposal
ACT_CUST_0078_5,CUST_0078,2022-10-03,Closing Call,rep_18,64,Positive,Schedule demo
ACT_CUST_0078_6,CUST_0078,2022-10-28,Closing Call,rep_18,77,Neutral,Final approval
ACT_CUST_0078_7,CUST_0078,2022-10-25,Negotiation,rep_18,75,Positive,Send proposal
